max_drawdown_log,drawdown_percentage,win_rate,average_win,average_loss,expected_value_per_trade,total_log_return,compounded_return,equity_multiplier,equity_trough,equity_peak,return_std,annualized_sharpe_stocks,annualized_sharpe_crypto,pearson_ic,spearman_ic,seed,model,lag
-0.19345101785711583,-0.17588979810983507,0.13636363636363635,0.006222415870311517,-0.0014695577040834632,-0.0004206522166659661,-0.18508697533302518,-0.1689679985763013,0.8310320014236987,-0.18508697533302543,0.008364042524090395,0.005181733714912182,-1.2886897107931385,-1.5509383070163125,0.13969910706069114,-0.008063246006623812,434988,MLP,1
-0.1524585112037416,-0.14140548472964054,0.08863636363636364,0.005738638900709312,-0.0007293628746140789,-0.00015606271725586917,-0.06866759559258238,-0.06636302645117809,0.9336369735488219,-0.12046249342757938,0.03199601777616223,0.0035632635659832903,-0.6952667931664666,-0.8367537151007426,0.13305330690694117,-0.057718006804493266,648678,MLP,1
-0.08493450784815999,-0.08142755828265114,0.038636363636363635,0.0028708801077797644,-0.00027685018818759765,-0.00015523333584340415,-0.06830266777109782,-0.06602225416950203,0.933977745830498,-0.08261567570079062,0.0023188321473693705,0.0027604850020843917,-0.8926883533549309,-1.0743505995662581,-0.02375930461098861,-0.0652339276520008,81203,MLP,1
-0.30316155353676033,-0.2615202172877529,0.18409090909090908,0.0051260312468307785,-0.0017097379071792096,-0.0004513349492819164,-0.19858737768404322,-0.18011187231532333,0.8198881276846767,-0.2741728160362547,0.028988737500505613,0.006015564299679231,-1.191030441339219,-1.433405358035062,0.05582616354220463,-0.06569014021015322,85916,MLP,1
-0.23041189372154883,-0.20579359350947912,0.25681818181818183,0.005595379878908207,-0.0022165785788035284,-0.0002103256112548327,-0.09254326895212633,-0.08839023428822002,0.91160976571178,-0.2302551665349621,0.0001567271865867241,0.007305284286919975,-0.4570411553107823,-0.5500491155611222,0.14336890159298912,0.002306360523086849,950737,MLP,1
-0.13397122260389085,-0.12538476660979936,0.09318181818181819,0.005179235759152943,-0.0008445696340312308,-0.0002832604951208874,-0.12463461785319048,-0.11718058988692692,0.8828194101130731,-0.13397122260389085,0.0,0.004558226174730904,-0.9864848266988018,-1.187234672709444,0.07204549315844383,-0.0865624775484847,108871,MLP,1
-0.4235649360189092,-0.34529133988787974,0.23636363636363636,0.005852669810113388,-0.0029844104699725624,-0.0008956460401340651,-0.3940842576589888,-0.3257027608599927,0.6742972391400073,-0.43183082438677683,-0.008265888367867649,0.007397400960180477,-1.9220183123966001,-2.3131493970321877,0.062288096746275605,-0.04043921150982654,248045,MLP,1
0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,-0.0,0.0,0.0,,,,,640617,MLP,1
-0.2582244861442703,-0.22757818535217267,0.2840909090909091,0.004600800625606674,-0.002479391216464711,-0.00046797307951261264,-0.20590815498554965,-0.18609217377377563,0.8139078262262244,-0.2364601856448121,0.021764300499458204,0.006006378353972708,-1.2368255701153135,-1.488519804048507,0.11959634217569914,-0.06070239202150397,575132,MLP,1
-0.01706946495376727,-0.016924607023724225,0.011363636363636364,0.012967980463900982,-6.489277197011606e-05,8.320806025569188e-05,0.03661154651250443,0.037290003647047154,1.0372900036470472,-0.014926005241876393,0.03761204684608796,0.0017059557782274169,0.7742797462477632,0.9318458188538208,0.0078804886791981,-0.05906153183872667,718707,MLP,1
-0.20606634008188132,-0.18622091167919486,0.15,0.004223774137105793,-0.0011678752965775833,-0.0003591278815250769,-0.15801626787103376,-0.14616410823667114,0.8538358917633289,-0.1839280150522936,0.022138325029587732,0.0042817851852230224,-1.3314489479723826,-1.6023990569273752,-0.03869577396662849,-0.08001606049422162,664356,MLP,1
-0.19442189642913138,-0.1766895207662158,0.1431818181818182,0.006020423110843127,-0.0011206180666130613,-9.815080711365258e-05,-0.043186355130007105,-0.04226710500234809,0.9577328949976519,-0.19442189642913138,0.0,0.005619472751113489,-0.277267250616925,-0.33369118777104056,0.16067522739035742,0.0033058491568091304,879750,MLP,1
-0.028748424970985353,-0.028339120665112016,0.0022727272727272726,0.0342201077816127,-0.00011195939376636395,-3.393196836777518e-05,-0.01493006608182108,-0.014819165250130384,0.9851808347498696,-0.020401748892448425,0.013818358889164273,0.0019475064337077129,-0.2765861459829729,-0.3328714782171927,0.14351095258875388,-0.05232193833322194,153441,MLP,1
-0.08693313462692437,-0.08326160836159102,0.006818181818181818,0.013569330747151198,-0.00020351060708030078,-0.00010960487057417693,-0.04822614305263786,-0.04708173313655917,0.9529182668634408,-0.07763278539613441,0.00930034923078996,0.0032474984607047323,-0.5357734272017433,-0.6448034194493418,-0.15876414996838228,-0.09860062590181742,259180,MLP,1
-0.2331450651390925,-0.2079613320094168,0.10909090909090909,0.005504690460913286,-0.0010476075366110276,-0.0003328113914265571,-0.14643701222768518,-0.1362198617920326,0.8637801382079674,-0.2097029820215844,0.0234420831175081,0.005451484379726053,-0.969133667680023,-1.1663525495979052,0.05715013044724672,-0.08523292522641693,868887,MLP,1
-0.028748424970985353,-0.028339120665112016,0.0022727272727272726,0.0342201077816127,-8.690929339791769e-05,-8.938800045620832e-06,-0.0039330720200731716,-0.003925347622504516,0.9960746523774955,-0.009404754830700517,0.02481535295091218,0.0019211862505445839,-0.07386012241137484,-0.0888906710818795,0.1503581310230905,-0.10495057932855392,126853,MLP,1
-0.26831939824097334,-0.2353364900849566,0.22045454545454546,0.0059482389418904,-0.0023209662405974,-0.0004979823708216805,-0.21911224316153932,-0.19676844415560624,0.8032315558443938,-0.2618100581808945,0.006509340060078837,0.006491076727202867,-1.2178603635667706,-1.4656951744342077,0.12464222176714995,-0.0025589444723841076,980923,MLP,1
